TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,ContractAddress,Type,Value,Fee,Status,ErrCode,CurrentPrice,TxDateOpeningPrice,TxDateClosingPrice
0xcc75191c6bdb5ce54a710839eeaa70f67ab124aa8889e3d85aab0ff9e74973fe,20065922,2024-04-08 15:47:15.000000Z,0x4E637cE5eb8a0D626E2F0ff1B72B831e4Ad3A7bF,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,14874658815262234560,ok,,,,
0xabbc61614750b6f99c6342d9033825be5dfcedb44b93ee087b3a9cbed267d915,20065817,2024-04-08 15:28:55.000000Z,0x3Fba638d53E240ec3947e8784206c6Aa3C4e0446,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,1395958042587634921125,ok,,,,
0x9670b53050fe99c28871f32bf4227dddadc9dc84d2e6580fde2b14467a68399d,20065712,2024-04-08 15:11:05.000000Z,0x2F10aA4a2D9EfA2DBF66703953cAC00BB515cacf,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,61971413597858983554,ok,,,,
0xaa3d8e64840c114a4cbad98c3f382c70b31b9fd49243d5e367124f54f9f56218,20065709,2024-04-08 15:10:35.000000Z,0x2F10aA4a2D9EfA2DBF66703953cAC00BB515cacf,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,107200713038379006339,ok,,,,
0x25578d25aea1e40586e80566a8bbb4ba367826f66a92d4e1aa81ba1e94e74f5d,20065599,2024-04-08 14:51:25.000000Z,0x96f34bC1c814C4CE9f4c1A507E549d948F1017Db,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,45029962100593066119,ok,,,,
0xaebe7d4411859f3d3aab25abeb33302dbcd72e12fca48fdf803ff932418fe06b,20065537,2024-04-08 14:40:45.000000Z,0x6E9F49cd04ecEB3839fc9443974C1B7518Df58Aa,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,48012773163191848404,ok,,,,
0x6aaf1527c218b91f84f9a35cd9254a9db84368afa60f049549f39541dab2e944,20065509,2024-04-08 14:35:45.000000Z,0x3EeD652f4e8851684611565C35096d3F8978B3A3,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19873891134277088100,ok,,,,
0x10572f6d6f8505705a853415651e68923ce0318716704b834b4afb9c68a97b53,20065447,2024-04-08 14:24:35.000000Z,0xC0f453dFe5bfc0Ea50EE940EF32Cf55F6B993bA8,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,27454797927254952396,ok,,,,
0x118213458cb1ac2a1b90d7f4cf0490e6a7b73793ce5724a564973faa294f6bd0,20065411,2024-04-08 14:18:15.000000Z,0xa2110b959098Ff5623F68B58B59DF5faC15D6638,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,610999956214000000000,ok,,,,
0x9b83e4d1bd8c1c4e05bef4e78d70895a3ea32656d3e26ae5c6ec775f1386e960,20065186,2024-04-08 13:40:15.000000Z,0x0B6ccD2d71db498001Dbad734a9047d4eB1a9D4C,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,15562265148720189108,ok,,,,
0x0b1f04535da227c2cd0263c88874a5ddd642105efe9167ee0cff9134709cfcf6,20065138,2024-04-08 13:31:55.000000Z,0x61Ffb4AeA9a0eA943DD0a8afF67b8d53b0ABCEE7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19587629678795804367,ok,,,,
0x0df0f1caced5b7cd60fb9faee287a84d804f8758ceb77016b73033c4cacba699,20065091,2024-04-08 13:23:35.000000Z,0x5E970B1D669691068c0F1C8c8c60D686f9120F00,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,12002803230000000000,ok,,,,
0x3885e1d36ffd1b5218fb787d8317a423f32d9c8ee13e39d97585f626b6665660,20064978,2024-04-08 13:04:15.000000Z,0x68fF0bbD6907f5080f78F08326661c469689430d,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,22001248819741634193,ok,,,,
0x3490edbc444140a0893cefc34baf9d7d4cc54e6b96c52d5e6e65588d861fd6fa,20064905,2024-04-08 12:51:35.000000Z,0x7afaCFcAcc0806BDf296d9bFf7fE0295A47C801f,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,29894429025000000000,ok,,,,
0x49f582fa45dd39929ae3d3d92b3038331c91c7a7d8acd603de6e796e7e9004a9,20064835,2024-04-08 12:39:45.000000Z,0x0758c586061fc67D75Ef7eBE047b7d970F624012,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19750795413668322030,ok,,,,
0x591f74cb74f71b1322ce80d37aa0ebdfd4771b02d417b91b85cceb1ea1e8390e,20064731,2024-04-08 12:21:45.000000Z,0xCd2DA074DE3abBDfeCbe90254a3F25eFd9B528d7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,18001568736000000000,ok,,,,
0xeb55658fe29e648e3ed57821947f6c8925846f45e08fe516800b956fd2b1fac4,20064698,2024-04-08 12:16:05.000000Z,0x40bDa4366eFa7149D1C58962d5adAfbF907784a6,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,22177906230000000000,ok,,,,
0x8e5a2cfe6398fa6e528966ee55a6cdd81b573aedf5e1a5dfc98f637546880de2,20064683,2024-04-08 12:13:35.000000Z,0x9Be83826AFDf22a88027f8e5b79f428178bd9635,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,37216544202000000000,ok,,,,
0x642847217e40784310134bc20042c93d65981d0fea52c3cacd73657696eb3af5,20064674,2024-04-08 12:12:05.000000Z,0xAE305C88BE434A48D612BB48c4FfE9374573824d,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,854098087034000000000,ok,,,,
0xbf0ceca50797e72601c60ca545d7dc4bbc270b2f5b92fa1466177f2886725e25,20064637,2024-04-08 12:05:45.000000Z,0x6D815cC9B51F8317F6567D210A108f493f795793,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,14946101489841235668,ok,,,,
0x2afc02e3983be753ad66c9803615ca60e7134421af059664991289aa26a022a6,20064629,2024-04-08 12:04:25.000000Z,0x89Bb31ED0059c13D5883A4BD9A086635b22601E2,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,25597584126142728363,ok,,,,
0xdc8032ce71e86cd1b3cf1762e6fa67b5d5e5af63e22f3a19002486a473a1191e,20064613,2024-04-08 12:01:35.000000Z,0x0f9aBAE340F08C1c685dd9fc12725B5246f3b418,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,11240914630196703705,ok,,,,
0x9f9428cb601cdb51c6e4830fe949e24d6865d437c8dcd1105a2c93de817aee5b,20064603,2024-04-08 11:59:45.000000Z,0xBD0Ca42Fbc65C7e67220eC99C075697ef0a82C3E,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,39313851228000000000,ok,,,,
0xc14338c67dfc59790c3629e60febf3e1548c2331744e35d4608c09d473366d93,20064546,2024-04-08 11:49:35.000000Z,0xaCE7538e64ac6451761ccFF471d5Aa976fe25725,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,1055136000000000000000,ok,,,,
0x05d7cd9070a69d29037da97d289a68dc20a476aa16a678019b44a5a3cb68b4e5,20064520,2024-04-08 11:45:05.000000Z,0xEfD1F5f69ae52abB416349793Ba72fC5022d7044,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,12094341184736629665,ok,,,,
0x857ebf07ba34da286ea4d935f66ae3a7a8a9a62d915da27e42947c25be4bd8eb,20064519,2024-04-08 11:44:55.000000Z,0x70cBAFCa3c3d14380d27Bb90C1c2104FdA3e06b7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,11069771959265817699,ok,,,,
0x56f1ab4bb4dbd11338071bd350382438c1d7da099e476530663df464f2f1999c,20064464,2024-04-08 11:35:25.000000Z,0x5F3a9D23B186424141d4058e7F95b7fCD2B4b6CF,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,15812442410009554860,ok,,,,
0x953703547565080f116ae5327200be37f03a568dcdc5e717e25222b00823aa40,20064275,2024-04-08 11:01:45.000000Z,0xf70cDC723866073E4b7C67d87760505c46F2892f,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,25009679669661173781,ok,,,,
0x57f5b018ff15b90bb92d368953833d19cdf2fb49a89d9d2a66a5fa123d24b3f6,20064230,2024-04-08 10:54:15.000000Z,0x5B080612ed975700Cadc86174775f739Cb213864,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16932532041000000000,ok,,,,
0xfaa6947aa7a0df8c8cbfbf321c4183260e3781f2e86f725b2a8560e0339c619a,20064214,2024-04-08 10:51:35.000000Z,0x5B080612ed975700Cadc86174775f739Cb213864,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,28350456165000000000,ok,,,,
0xcbf40aaf4db0f22a411e94fc6fcd9a6ac4cccaf56f28946a7b1bd819a55be8e7,20064154,2024-04-08 10:40:55.000000Z,0x2D963CB19EeeAbc23eaf2F4aE6b5Cc90B7BD9Bc7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,24102620031116505735,ok,,,,
0x6b49a0b2a9bb083d1b83aa8b8ecf727416383f1fb3e84705ec0d2dd0eeeeacec,20064077,2024-04-08 10:27:35.000000Z,0xa754be30da49F19C1d8a7649411Df29Efa127622,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,22674545714133289080,ok,,,,
0x4aca085659715fbec881283da99dfd6e944aa26eaa641cde74f4bc4371c91306,20063997,2024-04-08 10:13:45.000000Z,0xdaeCC6cDCd796d6d89BD1784c2b34bd05a6f9705,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19235673827394599250,ok,,,,
0xff03a8fc5f2a3d0323aee8f0fb0d9a6d342833f3ea65358ca05f464cefe6de2c,20063826,2024-04-08 09:44:05.000000Z,0x2D93d4a8a622AcB7E01135067657951833BeA261,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19979834478135870864,ok,,,,
0xee3dda28f09c5b1e7eb9e1331364236de4800f192fb3ea5992b71db63b31ce20,20063595,2024-04-08 09:04:45.000000Z,0x49c1250A747505FBA4dC16CAefC38BD4A0Bf64FF,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17802155691244140516,ok,,,,
0xe3588336a40979505a81a13927743cc687a0e06a3a452d6c68b92c995352bc7c,20063444,2024-04-08 08:38:45.000000Z,0x02a0c3Ae298C9818F0966115997dF0c77EE03B24,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,50126871660000000000,ok,,,,
0x5f54a826e7e582e46906bd6fc8e988e46fdcfc9290a305f4f468b00b6ae6ece3,20063378,2024-04-08 08:27:05.000000Z,0x62374858035afaDA9d131FEAa7c22463091bfAe7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17850126724895177208,ok,,,,
0xbaa2ca0df36978fa1822795994bc2465b4c61e4876dda8dfc7ab4c806359a8f3,20063335,2024-04-08 08:19:55.000000Z,0x62374858035afaDA9d131FEAa7c22463091bfAe7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16356840505970620689,ok,,,,
0xb16e8f743e854317ad5555979d0e05142d0ad0585e35e1fe805ff1e64d54b241,20063324,2024-04-08 08:18:05.000000Z,0x690F03B37eb4371b83172368FB072D4deC63D7Df,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,14461210366496404047,ok,,,,
0x826760251e7c099399908250e390d43546ea7702dcab58eb7c34fd7dbf9eeea8,20063319,2024-04-08 08:17:15.000000Z,0x46E193342Cb67415d76CcBD53c07334C25e11a14,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,194473805526000000000,ok,,,,
0x51db67cb0fa56c0d30be6b1ec23bad696a0f552d6a15e443930f5cd612dc03df,20063244,2024-04-08 08:04:35.000000Z,0xD2764FCA2253b9Dff244a69442C5DE342bDF1BD7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,25715696930312861445,ok,,,,
0x5b344c14df7dc1109b4607d94ab40e1d1c34da9b2a061881b47311cd52699dfe,20063069,2024-04-08 07:33:35.000000Z,0xa1D0524efCF0E76A6b92AA3aEdC04caA44555e95,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,13558797104333041560,ok,,,,
0xd5b2141ed9d997ff25a8bfff536eed950de0d649cbe46ee1312fc6bb23cb71fb,20063041,2024-04-08 07:28:45.000000Z,0xa1D0524efCF0E76A6b92AA3aEdC04caA44555e95,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17033572153514432655,ok,,,,
0xafd652f5f9fb17a55dfc29f714d155c1d4d11f42690c02d4ce6b2cd5a36dbe20,20063031,2024-04-08 07:26:55.000000Z,0xEC81DAdd6e7Af6fa3F0C2D87cee74fE2A1ff4fda,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,9104718599043331941,ok,,,,
0x6947aeed383087f02787638104d830fe450e6d2f4a3bed0e7bbbacb530c96a54,20063028,2024-04-08 07:26:25.000000Z,0xEC81DAdd6e7Af6fa3F0C2D87cee74fE2A1ff4fda,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,8366557898546878509,ok,,,,
0xf61d3d01ce4e83c35eae1a671beb8756e26da6258863d7e7cc7d6b36fc42e7d1,20062960,2024-04-08 07:14:45.000000Z,0x70cBAFCa3c3d14380d27Bb90C1c2104FdA3e06b7,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,10818771771440203119,ok,,,,
0x32f4003ef1518ed7d5b19fe6cd2c539e8c57345a40c8343972d2de60a7fafea9,20062949,2024-04-08 07:12:45.000000Z,0x16C95629FdC1404617E103BA44e5316494F0D8E3,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,440442835114747143224,ok,,,,
0xe3052217531b9373e70a8a4ceccbfd6f63911650be69230ec8b07d68a586ee38,20062793,2024-04-08 06:45:45.000000Z,0xd2A672bCE1455906C47daBdf30a9078FFAcD806a,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16176334904499995568,ok,,,,
0x881a942a67416dc42368d27fbe2d781b330a3786f7b1481bfbeb98e562dca674,20062781,2024-04-08 06:43:35.000000Z,0x7afaCFcAcc0806BDf296d9bFf7fE0295A47C801f,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,22183368961086370710,ok,,,,
0x5a5ab48159e8ac1e8d1ffd2a0eec39b8b40b725b9f90ec8d2e4879f9cd9d8a41,20062761,2024-04-08 06:39:55.000000Z,0xF7a80005254966d50a8Db09D46A979186B29BE15,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,1086815456284000000000,ok,,,,
0xb7d78400e482383c7dc16bcc7ded1271fa26e3140bacd68760cf1de706826209,20062705,2024-04-08 06:30:25.000000Z,0x4CC4999c1f2cEBa9554EAaCfA23542F15276CA71,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,23960503612592344962,ok,,,,
0x6265aa151a24c67e6f3cb4092807a8cead09e3c146cb308fe626bd85fe2857c4,20062664,2024-04-08 06:23:15.000000Z,0x82759e0bd699CB67BA736eD9f418C3B7504Fd4BE,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16022006460434210775,ok,,,,
0x7a40d6e12ac330e36eaaa719452166792b769a5bdaae3237c08852734ae8f1f1,20062639,2024-04-08 06:18:45.000000Z,0x2B1C1222EB359f673bD0ebf23FcE5A060DC0C67A,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17492784626563399116,ok,,,,
0xee85153fad6a1d9b1fd732604d69aba71ca5c97c4546235410506e1155fa5a82,20062597,2024-04-08 06:11:25.000000Z,0x1b0F4daF92dbc92d7eAc79dc4d3DD2D9ac33C626,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,11955426038238741471,ok,,,,
0x58ad19886e7383710e8d098dcc95dca323d4bd689de8db41e038a98f86dba0e5,20062591,2024-04-08 06:10:25.000000Z,0xF7a80005254966d50a8Db09D46A979186B29BE15,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,373631269912000000000,ok,,,,
0xb410227b4f6284094c3846815b624c9e2e740a332d94e474f6c4648ef1c44735,20062590,2024-04-08 06:10:15.000000Z,0x1b0F4daF92dbc92d7eAc79dc4d3DD2D9ac33C626,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,11656777709104372251,ok,,,,
0x1465884812082e720170c0b9c4e19abdbd07f53cc46b62efbb3ef0cfd52cdc89,20062587,2024-04-08 06:09:35.000000Z,0x03b1dE3e3ece5d23E3fb6c1903E70a86d34424Ad,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,18008287932658953141,ok,,,,
0xf4df91ff09516b410b77797421369a23f18ba683de9d1976934a450157dfd76e,20062583,2024-04-08 06:08:55.000000Z,0x03b1dE3e3ece5d23E3fb6c1903E70a86d34424Ad,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19924078945219767045,ok,,,,
0xe97a84af70b0ab518abddba141aec3c266814d4c9d257c88b560ed23c6638e0c,20062574,2024-04-08 06:07:15.000000Z,0x044aAF85c17F104dBa21c71a33733D9961bfCB9b,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,36658295925000000000,ok,,,,
0xe4b7b3e5479be5831365fac972f672dc78c0856d2848231f6d9a3257c49cae44,20062571,2024-04-08 06:06:45.000000Z,0x03b1dE3e3ece5d23E3fb6c1903E70a86d34424Ad,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16691718170464622802,ok,,,,
0x8b4d1556a139ed74b4e0b71b9c16595a782ec9b50a19567437366218050c6c4c,20062556,2024-04-08 06:04:05.000000Z,0x802DDE1969bB05f5aDDD8a3d33e185675782deA0,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,11388456198858130340,ok,,,,
0x68ec4126224fc43ad229411952de59bac78b2b2f2a90335e3de73762be67369e,20062549,2024-04-08 06:02:55.000000Z,0x802DDE1969bB05f5aDDD8a3d33e185675782deA0,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19639693266712781886,ok,,,,
0xde7c07dc7d6cf0a65d861627395bbd97af4d3c632fd6acdd7cfbd6e28ba147e3,20062533,2024-04-08 06:00:05.000000Z,0x4CC4999c1f2cEBa9554EAaCfA23542F15276CA71,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,24322461648422426694,ok,,,,
0xf64fad973766cc4771a239c0ae3df3139e43682b9f96d205713182a6b2c3d0d1,20062521,2024-04-08 05:57:45.000000Z,0x4744A0726BfdA74fE4cC311dF6fC21B863cCd4e9,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16002185548525162695,ok,,,,
0xc2cb9eb2c11f68b303c09b62167ddd5608ad9493d0d87e82334f3c73a0e87209,20062512,2024-04-08 05:56:15.000000Z,0x853cD31Fc3FCFa6Ec1B7b6Db600e4896882dEAd9,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19976667842353393380,ok,,,,
0x7dcc175383c4c69386fbc10dc5b9173ddb13ce41171ae28f53a68954e9ee2409,20062492,2024-04-08 05:52:15.000000Z,0x4744A0726BfdA74fE4cC311dF6fC21B863cCd4e9,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16822872103206835245,ok,,,,
0x016200ece028ecdb1e5817daafd671ac01b2c0e374c3a35b777856d0a33c5832,20062481,2024-04-08 05:50:25.000000Z,0x7aAE0f6B20a7D19DB6914bE9dad486Be5643eD6C,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19044117786738178116,ok,,,,
0x9051022a64b6107f02927702f0101fe0951b3b521ae5e570ecb28ef403919936,20062454,2024-04-08 05:45:45.000000Z,0x8997023f133eDFb50Af47E950fe38f7601166E78,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17428172778999463140,ok,,,,
0x8dd5a0cc7af44ade6123f4a706588c8145a5707c22cd6d6d0b06bb5c91756485,20062146,2024-04-08 04:51:45.000000Z,0x044aAF85c17F104dBa21c71a33733D9961bfCB9b,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,24699818385000000000,ok,,,,
0xe5969ea15b229ed208a357581486eae62be663891f1f21ac56c0cbaece55b031,20062134,2024-04-08 04:49:45.000000Z,0x044aAF85c17F104dBa21c71a33733D9961bfCB9b,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,60021035175000000000,ok,,,,
0x3d064b3b44f9f8456a7c0c62bfe4957b32fef8531f961bcb02dd8db662fd5334,20062077,2024-04-08 04:39:25.000000Z,0x4eb0c034c89ea035CF51a11f56f1e1a7f76f8934,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,626688556000285972284,ok,,,,
0xebf211e34c3413957dd2dcf780b146814723add0ce92dda15c5c3a21041619ce,20062074,2024-04-08 04:38:55.000000Z,0xA4Db0b9fF8a6D0efE362186FBC4d66ACB568C8a4,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,27680577733300875804,ok,,,,
0x3239b75d62d79d4bd39f3e21ca6bc7c5bb44c60e6edada8d84bafc00b3a100e2,20061989,2024-04-08 04:23:35.000000Z,0xDe13f6Bee4c4dBc16FC4AFCfCdb06f1863c776E2,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,31408399919894987640,ok,,,,
0x2a58887aaf3269d64860cb20cfb3c19b5f82430221262ae584d4067491c5f52c,20061983,2024-04-08 04:22:35.000000Z,0xDe13f6Bee4c4dBc16FC4AFCfCdb06f1863c776E2,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,28330317409455721425,ok,,,,
0xac8421ec1b310fef9261466b2947f09132b64bffcb86a80be71f3abd43e4b22f,20061966,2024-04-08 04:19:25.000000Z,0x812B5301010497f437B51074E590990464Be184A,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,20019086432580907872,ok,,,,
0x2a8aa48c72a3cbab9e4f2c88dd15e22f0e8cbd6abc51577f85dfa3676fcda10b,20061915,2024-04-08 04:10:45.000000Z,0x802DDE1969bB05f5aDDD8a3d33e185675782deA0,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,9867210554824609140,ok,,,,
0x88fe90abef25b2421fe892baccc0770ce800de369ea4c766bc83ac308bc7d326,20061824,2024-04-08 03:54:55.000000Z,0xcB246C1121EE67E49A7EfA307874a210B76Bd0C0,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,25169670660000000000,ok,,,,
0x05d2b7f421e4bbf06a0a2a7cc2a10a6eec339307abfc6043494dd114f4d38d88,20061765,2024-04-08 03:44:35.000000Z,0x4B6C964467E93B8b94Bd6fF92e096870DEE5F13f,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16810853959850624925,ok,,,,
0x300c4e10dba0e9fccf2e6296cb359b9c09b77159616f66e29bfcb1bbd4e5cc19,20061757,2024-04-08 03:43:15.000000Z,0x5E49d9a7D7c111b1531E99dFA811F91b8Da8e244,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,21295019355000000000,ok,,,,
0x2d8a59bbff94872211f0093b8efb505067895ea6c5b013ef7b5297b7bc9bfd2a,20061739,2024-04-08 03:39:15.000000Z,0x5E49d9a7D7c111b1531E99dFA811F91b8Da8e244,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,20204955453000000000,ok,,,,
0x31dbda43738eecd96c11ac48f51f4404f9d8af0c07c6e8934f226f68fd36f153,20061726,2024-04-08 03:37:05.000000Z,0x030a2D08F561800c2e6964cb4BB0C712B7DbC35b,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,18419166057980205153,ok,,,,
0x7a66a9c9c2e0649657def506f5356f3ae32edd7a830a6ef07ed7d0f9e2691a0d,20061703,2024-04-08 03:33:05.000000Z,0x5E49d9a7D7c111b1531E99dFA811F91b8Da8e244,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,33247887831000000000,ok,,,,
0x73c99fad5dcbd217bddd30ea83dbe047710b48e39685539795724b048e88b726,20061645,2024-04-08 03:22:35.000000Z,0xFc1235E6523Becf4b329ed9ADf21750cfAF65Bfb,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,19108266563709737370,ok,,,,
0xefd7dddc6d43f011ed8a21e838f181216893b90444a08424723d3ded7efb9144,20061634,2024-04-08 03:20:45.000000Z,0x76Fb6078Dc2537713aA1C3466120B39BBe082798,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,16287732299579269815,ok,,,,
0xe7473fcf21d23b1d4f85583bc4a27f89917f3b94c21b6a688a477b4a379a971f,20061627,2024-04-08 03:19:35.000000Z,0x76Fb6078Dc2537713aA1C3466120B39BBe082798,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,373585309307647926302,ok,,,,
0x48cd000cd9688396305ab0c9ef558d9f32f1f0f6b4294d54fce652f97255a923,20061556,2024-04-08 03:07:25.000000Z,0x1E480e2295BEDF740cCEC76D027b4103D6CE6d39,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,442487059616571881715,ok,,,,
0x58ec28c38ecf5d64697a90521321dab841f08643f16ad6ff72f01c2b5711b462,20061555,2024-04-08 03:07:15.000000Z,0x1143a6C50929c04C022b45af0DBe8f274e2cD04D,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,11484410571225267264,ok,,,,
0x2c2315e5be0a2257de01eaeadfb8eb8772f42fe551adcf94224d1828a5a9bb74,20061449,2024-04-08 02:47:55.000000Z,0x9f1922A36178b3509Dde41D5B0A12Ee9C3ca8261,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,318132998467070534936,ok,,,,
0x0f0b7a20e9aa133873691376f731b90d1b7ad9ea563574c5d771e2ddd01d84e9,20061419,2024-04-08 02:42:45.000000Z,0x6E04CdEFbBEDee50b6913c808740C838ccd4696e,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,18160353806690314065,ok,,,,
0x0bafad446ac33071289784b5eacc0f558ac1cef1b5513f10108af3b4298997c5,20061410,2024-04-08 02:41:15.000000Z,0x7f4BaE9c9A8F273ec9515a1C957E4c5FBC7FbA89,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,10238685823494085300,ok,,,,
0xa18730d49c9a2d1c7c18c3d252b0a7ae533fe4c81fa0834f03ce54488d1893d5,20061410,2024-04-08 02:41:15.000000Z,0x7f4BaE9c9A8F273ec9515a1C957E4c5FBC7FbA89,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17965227511888710639,ok,,,,
0x38d27c34daa09d17f1dd2c4ed544f6396d842781b4a1b100cdf02064f559d887,20061398,2024-04-08 02:38:55.000000Z,0x5E012B2001A5Eaf5D43b773989fff6b4d966b2f1,0xB6Bad00525221EB28Eb911a0B1162a0709b4CE57,,IN,0,17020067886906342759,ok,,,,
